full_text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data,label
@julpaemon Menurut pernyataan resmi Pertamina pada Oktober 2025 Pertalite tidak dicampur etanol. Rumor itu dibantah dan tes campur air bukan bukti valid itu fenomena alami bensin. Brebet motor bisa dari faktor lain seperti kualitas SPBU atau masalah mesin. Saran: Cek lab resmi atau coba,julpaemon menurut pernyataan resmi pertamina pada oktober  pertalite tidak dicampur etanol rumor dibantah campur bukan bukti valid fenomena alami bensin brebet motor bisa dari faktor lain seperti kualitas spbu atau masalah mesin saran resmi atau coba,julpaemon menurut pernyataan resmi pertamina pada oktober pertalite tidak dicampur etanol rumor dibantah campur bukan bukti valid fenomena alami bensin brebet motor bisa dari faktor lain seperti kualitas spbu atau masalah mesin saran resmi atau coba,"['julpaemon', 'menurut', 'pernyataan', 'resmi', 'pertamina', 'pada', 'oktober', 'pertalite', 'tidak', 'dicampur', 'etanol', 'rumor', 'dibantah', 'campur', 'bukan', 'bukti', 'valid', 'fenomena', 'alami', 'bensin', 'brebet', 'motor', 'bisa', 'dari', 'faktor', 'lain', 'seperti', 'kualitas', 'spbu', 'atau', 'masalah', 'mesin', 'saran', 'resmi', 'atau', 'coba']","['julpaemon', 'pernyataan', 'resmi', 'pertamina', 'oktober', 'pertalite', 'dicampur', 'etanol', 'rumor', 'dibantah', 'campur', 'bukti', 'valid', 'fenomena', 'alami', 'bensin', 'brebet', 'motor', 'faktor', 'kualitas', 'spbu', 'mesin', 'saran', 'resmi', 'coba']",julpaemon nyata resmi pertamina oktober pertalite campur etanol rumor ban campur bukti valid fenomena alami bensin brebet motor faktor kualitas spbu mesin saran resmi coba,neutral
@PresidenKopi Padahal ETANOL itu program pemerintah..yg di suruh jual pertamina..eh pertaminanya yg di hujat...,presidenkopi padahal etanol program pemerintahyg suruh jual pertaminaeh pertaminanya hujat,presidenkopi padahal etanol program pemerintahyg suruh jual pertaminaeh pertaminanya hujat,"['presidenkopi', 'padahal', 'etanol', 'program', 'pemerintahyg', 'suruh', 'jual', 'pertaminaeh', 'pertaminanya', 'hujat']","['presidenkopi', 'etanol', 'program', 'pemerintahyg', 'suruh', 'jual', 'pertaminaeh', 'pertaminanya', 'hujat']",presidenkopi etanol program pemerintahyg suruh jual pertaminaeh pertaminanya hujat,neutral
Bos Anak Usaha Pertamina Heran BBM Campur Etanol Diributkan https://t.co/8lAUgApYC9,anak usaha pertamina heran campur etanol diributkan tcolaugapyc,anak usaha pertamina heran campur etanol diributkan tcolaugapyc,"['anak', 'usaha', 'pertamina', 'heran', 'campur', 'etanol', 'diributkan', 'tcolaugapyc']","['anak', 'usaha', 'pertamina', 'heran', 'campur', 'etanol', 'diributkan', 'tcolaugapyc']",anak usaha pertamina heran campur etanol ribut tcolaugapyc,neutral
@tr1ey @Bambangmulyonoo @pertamina @bahlillahadalia @prabowo lah kok pake nanya kebijakan etanol kan atas persetujuan Prabowo wkwk,trey bambangmulyonoo pertamina bahlillahadalia prabowo pake nanya kebijakan etanol atas persetujuan prabowo wkwk,trey bambangmulyonoo pertamina bahlillahadalia prabowo pakai bertanya kebijakan etanol atas persetujuan prabowo wkwk,"['trey', 'bambangmulyonoo', 'pertamina', 'bahlillahadalia', 'prabowo', 'pakai', 'bertanya', 'kebijakan', 'etanol', 'atas', 'persetujuan', 'prabowo', 'wkwk']","['trey', 'bambangmulyonoo', 'pertamina', 'bahlillahadalia', 'prabowo', 'pakai', 'kebijakan', 'etanol', 'persetujuan', 'prabowo', 'wkwk']",trey bambangmulyonoo pertamina bahlillahadalia prabowo pakai bijak etanol tuju prabowo wkwk,neutral
@Dara_Cega @pertamina Kalau tidak percaya... Coba deh kendaraan baik motor atau mobil pejabat Pertamina &amp; BUMN berani isi Pertalite skrg dan nanti yg bercampur Etanol untuk Pembuktian saja.,daracega pertamina kalau tidak percaya coba kendaraan baik motor atau mobil pejabat pertamina bumn berani pertalite skrg nanti bercampur etanol untuk pembuktian saja,daracega pertamina kalau tidak percaya coba kendaraan baik motor atau mobil pejabat pertamina bumn berani pertalite sekarang nanti bercampur etanol untuk pembuktian saja,"['daracega', 'pertamina', 'kalau', 'tidak', 'percaya', 'coba', 'kendaraan', 'baik', 'motor', 'atau', 'mobil', 'pejabat', 'pertamina', 'bumn', 'berani', 'pertalite', 'sekarang', 'nanti', 'bercampur', 'etanol', 'untuk', 'pembuktian', 'saja']","['daracega', 'pertamina', 'percaya', 'coba', 'kendaraan', 'motor', 'mobil', 'pejabat', 'pertamina', 'bumn', 'berani', 'pertalite', 'bercampur', 'etanol', 'pembuktian']",daracega pertamina percaya coba kendara motor mobil jabat pertamina bumn berani pertalite campur etanol bukti,neutral
@hotzpace @valivearce @gadinglyfe Berdasarkan sumber terbaru BP-AKR sebelumnya menolak BBM dari Pertamina (yang merah ) karena mengandung 3.5% etanol dan mereka mencari pasokan tanpa etanol. Kini BP92 tersedia lagi kemungkinan menggunakan pasokan sendiri atau impor tanpa etanol. Info pasti tentang komposisi,hotzpace valivearce gadinglyfe berdasarkan sumber terbaru bpakr sebelumnya menolak dari pertamina yang merah karena mengandung etanol mereka mencari pasokan tanpa etanol kini bp tersedia lagi kemungkinan menggunakan pasokan sendiri atau impor tanpa etanol info pasti tentang komposisi,hotzpace valivearce gadinglyfe berdasarkan sumber terbaru bpakr sebelumnya menolak dari pertamina yang merah karena mengandung etanol mereka mencari pasokan tanpa etanol kini bp tersedia lagi kemungkinan menggunakan pasokan sendiri atau impor tanpa etanol info pasti tentang komposisi,"['hotzpace', 'valivearce', 'gadinglyfe', 'berdasarkan', 'sumber', 'terbaru', 'bpakr', 'sebelumnya', 'menolak', 'dari', 'pertamina', 'yang', 'merah', 'karena', 'mengandung', 'etanol', 'mereka', 'mencari', 'pasokan', 'tanpa', 'etanol', 'kini', 'bp', 'tersedia', 'lagi', 'kemungkinan', 'menggunakan', 'pasokan', 'sendiri', 'atau', 'impor', 'tanpa', 'etanol', 'info', 'pasti', 'tentang', 'komposisi']","['hotzpace', 'valivearce', 'gadinglyfe', 'berdasarkan', 'sumber', 'terbaru', 'bpakr', 'menolak', 'pertamina', 'merah', 'mengandung', 'etanol', 'mencari', 'pasokan', 'etanol', 'bp', 'tersedia', 'pasokan', 'impor', 'etanol', 'info', 'komposisi']",hotzpace valivearce gadinglyfe dasar sumber baru bpakr tolak pertamina merah kandung etanol cari pasok etanol bp sedia pasok impor etanol info komposisi,neutral
Hujan banjir macet dan make Pertamina. Sehat-sehat deh pengguna bensin Bahenol (Bahlil dan Etanol).,hujan banjir macet make pertamina sehatsehat pengguna bensin bahenol bahlil etanol,hujan banjir macet memakai pertamina sehatsehat pengguna bensin bahenol bahlil etanol,"['hujan', 'banjir', 'macet', 'memakai', 'pertamina', 'sehatsehat', 'pengguna', 'bensin', 'bahenol', 'bahlil', 'etanol']","['hujan', 'banjir', 'macet', 'memakai', 'pertamina', 'sehatsehat', 'pengguna', 'bensin', 'bahenol', 'bahlil', 'etanol']",hujan banjir macet pakai pertamina sehatsehat guna bensin bahenol bahlil etanol,neutral
@Catatan_ali7 @pertamina @pertamina bisa koreksi harga pertalite kah..? Katanya banyak mengandung air/etanol. Harga pertalite sendiri tanpa di campur etanol emang brapa...? Kl negara lain jual murni tanpa campuran harga lebih murah dr yg di campur. Apa jgn² harga etanol lebih tinggi dr bahan dasarnya ?,catatanali pertamina pertamina bisa koreksi harga pertalite katanya banyak mengandung airetanol harga pertalite sendiri tanpa campur etanol emang brapa negara lain jual murni tanpa campuran harga lebih murah campur jgn harga etanol lebih tinggi bahan dasarnya,catatanali pertamina pertamina bisa koreksi harga pertalite katanya banyak mengandung airetanol harga pertalite sendiri tanpa campur etanol memang berapa negara lain jual murni tanpa campuran harga lebih murah campur jangan harga etanol lebih tinggi bahan dasarnya,"['catatanali', 'pertamina', 'pertamina', 'bisa', 'koreksi', 'harga', 'pertalite', 'katanya', 'banyak', 'mengandung', 'airetanol', 'harga', 'pertalite', 'sendiri', 'tanpa', 'campur', 'etanol', 'memang', 'berapa', 'negara', 'lain', 'jual', 'murni', 'tanpa', 'campuran', 'harga', 'lebih', 'murah', 'campur', 'jangan', 'harga', 'etanol', 'lebih', 'tinggi', 'bahan', 'dasarnya']","['catatanali', 'pertamina', 'pertamina', 'koreksi', 'harga', 'pertalite', 'mengandung', 'airetanol', 'harga', 'pertalite', 'campur', 'etanol', 'negara', 'jual', 'murni', 'campuran', 'harga', 'murah', 'campur', 'harga', 'etanol', 'bahan', 'dasarnya']",catatanali pertamina pertamina koreksi harga pertalite kandung airetanol harga pertalite campur etanol negara jual murni campur harga murah campur harga etanol bahan dasar,neutral
@drupadawan @Captain_Dey @infomalang @pertamina Harusnya yg di cek itu bbmnya. Ada campuran bahan kimia lain atau tidak. Contohnya seperti : etanol dll,drupadawan captaindey infomalang pertamina harusnya bbmnya campuran bahan kimia lain atau tidak contohnya seperti etanol,drupadawan captaindey infomalang pertamina harusnya bbmnya campuran bahan kimia lain atau tidak contohnya seperti etanol,"['drupadawan', 'captaindey', 'infomalang', 'pertamina', 'harusnya', 'bbmnya', 'campuran', 'bahan', 'kimia', 'lain', 'atau', 'tidak', 'contohnya', 'seperti', 'etanol']","['drupadawan', 'captaindey', 'infomalang', 'pertamina', 'bbmnya', 'campuran', 'bahan', 'kimia', 'contohnya', 'etanol']",drupadawan captaindey infomalang pertamina bbmnya campur bahan kimia contoh etanol,neutral
@naufalhilmy1 @Captain_Dey @infomalang Lucu nya Bbm dicampur etanol Di cek nya kadar air Ada info jg bbm di campur spirtus Asumsi nya sih Krn bau nya beda Kira2 @pertamina bakal cek apa ? Ya kadar air lagi Jg yg di sidang yg uda dikondisikan dulu Coba yg suruh sidak swasta Apa laporan nya bakal sama ?,naufalhilmy captaindey infomalang lucu dicampur etanol kadar info campur spirtus asumsi beda kira pertamina bakal kadar lagi sidang dikondisikan dulu coba suruh sidak swasta laporan bakal sama,naufalhilmy captaindey infomalang lucu dicampur etanol kadar info campur spirtus asumsi beda kira pertamina bakal kadar lagi sidang dikondisikan dulu coba suruh sidak swasta laporan bakal sama,"['naufalhilmy', 'captaindey', 'infomalang', 'lucu', 'dicampur', 'etanol', 'kadar', 'info', 'campur', 'spirtus', 'asumsi', 'beda', 'kira', 'pertamina', 'bakal', 'kadar', 'lagi', 'sidang', 'dikondisikan', 'dulu', 'coba', 'suruh', 'sidak', 'swasta', 'laporan', 'bakal', 'sama']","['naufalhilmy', 'captaindey', 'infomalang', 'lucu', 'dicampur', 'etanol', 'kadar', 'info', 'campur', 'spirtus', 'asumsi', 'beda', 'pertamina', 'kadar', 'sidang', 'dikondisikan', 'coba', 'suruh', 'sidak', 'swasta', 'laporan']",naufalhilmy captaindey infomalang lucu campur etanol kadar info campur spirtus asumsi beda pertamina kadar sidang kondisi coba suruh sidak swasta lapor,neutral
@demeter_mr Bisa jadi dari bensin kak lagi rame bensin pertamina karena mulai + etanol jadi ada air yang ke serap. Kalau ku baca2 coba cek busi dkk nya si,demetermr bisa jadi dari bensin lagi rame bensin pertamina karena mulai etanol jadi yang serap kalau baca coba busi,demetermr bisa jadi dari bensin lagi rame bensin pertamina karena mulai etanol jadi yang serap kalau baca coba busi,"['demetermr', 'bisa', 'jadi', 'dari', 'bensin', 'lagi', 'rame', 'bensin', 'pertamina', 'karena', 'mulai', 'etanol', 'jadi', 'yang', 'serap', 'kalau', 'baca', 'coba', 'busi']","['demetermr', 'bensin', 'rame', 'bensin', 'pertamina', 'etanol', 'serap', 'baca', 'coba', 'busi']",demetermr bensin rame bensin pertamina etanol serap baca coba busi,neutral
@somexthread Penipuan publik bisa di pidana. Bila pertalite dicampur etanol harus nya di tulis pertalite campuran etanol dan pertalite murni. Pertamina harusnya jual 2 jenis yg campuran dan murni.,somexthread penipuan publik bisa pidana bila pertalite dicampur etanol harus tulis pertalite campuran etanol pertalite murni pertamina harusnya jual jenis campuran murni,somexthread penipuan publik bisa pidana bila pertalite dicampur etanol harus tulis pertalite campuran etanol pertalite murni pertamina harusnya jual jenis campuran murni,"['somexthread', 'penipuan', 'publik', 'bisa', 'pidana', 'bila', 'pertalite', 'dicampur', 'etanol', 'harus', 'tulis', 'pertalite', 'campuran', 'etanol', 'pertalite', 'murni', 'pertamina', 'harusnya', 'jual', 'jenis', 'campuran', 'murni']","['somexthread', 'penipuan', 'publik', 'pidana', 'pertalite', 'dicampur', 'etanol', 'tulis', 'pertalite', 'campuran', 'etanol', 'pertalite', 'murni', 'pertamina', 'jual', 'jenis', 'campuran', 'murni']",somexthread tipu publik pidana pertalite campur etanol tulis pertalite campur etanol pertalite murni pertamina jual jenis campur murni,neutral
@grok @DpkWulan @tempodotco Pertamina berulang kali menegaskan bahwa produk BBM mereka seperti Pertalite dan Pertamax tidak mengandung etanol. Tapi dalam kasus tata kelola impor dan blending BBM Kejagung menemukan bahwa base fuel yang digunakan Pertamina ternyata mengandung etanol.,grok dpkwulan tempodotco pertamina berulang kali menegaskan bahwa produk mereka seperti pertalite pertamax tidak mengandung etanol tapi dalam kasus tata kelola impor blending kejagung menemukan bahwa base fuel yang digunakan pertamina ternyata mengandung etanol,grok dpkwulan tempodotco pertamina berulang kali menegaskan bahwa produk mereka seperti pertalite pertamax tidak mengandung etanol tapi dalam kasus tata kelola impor blending kejagung menemukan bahwa base fuel yang digunakan pertamina ternyata mengandung etanol,"['grok', 'dpkwulan', 'tempodotco', 'pertamina', 'berulang', 'kali', 'menegaskan', 'bahwa', 'produk', 'mereka', 'seperti', 'pertalite', 'pertamax', 'tidak', 'mengandung', 'etanol', 'tapi', 'dalam', 'kasus', 'tata', 'kelola', 'impor', 'blending', 'kejagung', 'menemukan', 'bahwa', 'base', 'fuel', 'yang', 'digunakan', 'pertamina', 'ternyata', 'mengandung', 'etanol']","['grok', 'dpkwulan', 'tempodotco', 'pertamina', 'berulang', 'kali', 'produk', 'pertalite', 'pertamax', 'mengandung', 'etanol', 'tata', 'kelola', 'impor', 'blending', 'kejagung', 'menemukan', 'base', 'fuel', 'pertamina', 'mengandung', 'etanol']",grok dpkwulan tempodotco pertamina ulang kali produk pertalite pertamax kandung etanol tata kelola impor blending jagung temu base fuel pertamina kandung etanol,neutral
@sharpandshark Apa ini bagian dari proyek motor listrik. Rakyat di jejelin BBM ber etanol yg sbnr nya ga boleh buat motor besar..? Adapakah dg pertamina. Dan si mentri itu..?? Ada permainan apa??,sharpandshark bagian dari proyek motor listrik rakyat jejelin etanol sbnr boleh buat motor besar adapakah pertamina mentri permainan,sharpandshark bagian dari proyek motor listrik rakyat jejelin etanol sbnr boleh buat motor besar adapakah pertamina mentri permainan,"['sharpandshark', 'bagian', 'dari', 'proyek', 'motor', 'listrik', 'rakyat', 'jejelin', 'etanol', 'sbnr', 'boleh', 'buat', 'motor', 'besar', 'adapakah', 'pertamina', 'mentri', 'permainan']","['sharpandshark', 'proyek', 'motor', 'listrik', 'rakyat', 'jejelin', 'etanol', 'sbnr', 'motor', 'adapakah', 'pertamina', 'mentri', 'permainan']",sharpandshark proyek motor listrik rakyat jejelin etanol sbnr motor adapakah pertamina tri main,neutral
@sharpandshark Bahlul wajibin etanol kan kemungkinan cm krn gengsi aja sama Shell gara² dibilang minyak pertamina mengandung 3 5% etanol ,sharpandshark bahlul wajibin etanol kemungkinan gengsi sama shell gara dibilang minyak pertamina mengandung etanol,sharpandshark bahlul wajibin etanol kemungkinan gengsi sama shell gara dibilang minyak pertamina mengandung etanol,"['sharpandshark', 'bahlul', 'wajibin', 'etanol', 'kemungkinan', 'gengsi', 'sama', 'shell', 'gara', 'dibilang', 'minyak', 'pertamina', 'mengandung', 'etanol']","['sharpandshark', 'bahlul', 'wajibin', 'etanol', 'gengsi', 'shell', 'gara', 'dibilang', 'minyak', 'pertamina', 'mengandung', 'etanol']",sharpandshark bahlul wajibin etanol gengsi shell gara bilang minyak pertamina kandung etanol,neutral
@grok apakah pertamina sudah menambah kadar etanol dalam bbm kok banyak keluhan kendaraan brebet dan mogok minggu ini,grok apakah pertamina sudah menambah kadar etanol dalam banyak keluhan kendaraan brebet mogok minggu,grok apakah pertamina sudah menambah kadar etanol dalam banyak keluhan kendaraan brebet mogok minggu,"['grok', 'apakah', 'pertamina', 'sudah', 'menambah', 'kadar', 'etanol', 'dalam', 'banyak', 'keluhan', 'kendaraan', 'brebet', 'mogok', 'minggu']","['grok', 'pertamina', 'menambah', 'kadar', 'etanol', 'keluhan', 'kendaraan', 'brebet', 'mogok', 'minggu']",grok pertamina tambah kadar etanol keluh kendara brebet mogok minggu,neutral
@calomagang BBM Pertamina yg beredar sementara mengandung etanol hanya Pertamax Green 95 dan sementara distribusi masih di jawa,calomagang pertamina beredar sementara mengandung etanol hanya pertamax green sementara distribusi masih jawa,calomagang pertamina beredar sementara mengandung etanol hanya pertamax green sementara distribusi masih jawa,"['calomagang', 'pertamina', 'beredar', 'sementara', 'mengandung', 'etanol', 'hanya', 'pertamax', 'green', 'sementara', 'distribusi', 'masih', 'jawa']","['calomagang', 'pertamina', 'beredar', 'mengandung', 'etanol', 'pertamax', 'green', 'distribusi', 'jawa']",calomagang pertamina edar kandung etanol pertamax green distribusi jawa,neutral
@HumorJonTampan @CakTugiman @pertamina Mungkin mengandung etanol yg memabukkan jon.... Jd candu....,humorjontampan caktugiman pertamina mungkin mengandung etanol memabukkan candu,humorjontampan caktugiman pertamina mungkin mengandung etanol memabukkan candu,"['humorjontampan', 'caktugiman', 'pertamina', 'mungkin', 'mengandung', 'etanol', 'memabukkan', 'candu']","['humorjontampan', 'caktugiman', 'pertamina', 'mengandung', 'etanol', 'memabukkan', 'candu']",humorjontampan caktugiman pertamina kandung etanol mabuk candu,neutral
Top!!! Pertamina bidik peluang dari Etanol 70% lebih murah dari bensin minyak. #Pertamina #Etanol #BahanBakar #RamahLingkungan https://t.co/H7iOQohPHJ,pertamina bidik peluang dari etanol lebih murah dari bensin minyak pertamina etanol bahanbakar ramahlingkungan tcohioqohphj,pertamina bidik peluang dari etanol lebih murah dari bensin minyak pertamina etanol bahanbakar ramahlingkungan tcohioqohphj,"['pertamina', 'bidik', 'peluang', 'dari', 'etanol', 'lebih', 'murah', 'dari', 'bensin', 'minyak', 'pertamina', 'etanol', 'bahanbakar', 'ramahlingkungan', 'tcohioqohphj']","['pertamina', 'bidik', 'peluang', 'etanol', 'murah', 'bensin', 'minyak', 'pertamina', 'etanol', 'bahanbakar', 'ramahlingkungan', 'tcohioqohphj']",pertamina bidik peluang etanol murah bensin minyak pertamina etanol bahanbakar ramahlingkungan tcohioqohphj,positive
